t,S,I,R,D
129,0.998941459575278,0.0297410437763308,0.028344577769338,0.0490205777601899
130,0.998923741924943,0.0302388437676443,0.0287279515300913,0.0510981400870598
131,0.99891113742202,0.0305929833587802,0.0289787567941355,0.0528789077958053
132,0.998881290910382,0.0314315591830735,0.0297777507067334,0.0542639493470518
133,0.998851087667528,0.0322801578259838,0.0305731616869879,0.0558468539770479
134,0.998824332826418,0.0330318692222627,0.0312610846969377,0.0574792243767313
135,0.998799004910167,0.0337434893440733,0.0319167613157961,0.0589631974673526
136,0.998769752950554,0.0345653604706716,0.0327050064313636,0.0602493074792244
137,0.998751321837789,0.0350832060992192,0.0331349583125822,0.0619806094182825
138,0.998736101305957,0.0355108463602134,0.0334753368852136,0.063612979817966
139,0.998699595811643,0.0365365147986917,0.034446311550299,0.0653937475267115
140,0.998661544482064,0.0376056154511772,0.0354961107269411,0.0667293233082707
141,0.998628725210302,0.0385277147639459,0.0363452656923479,0.0686584883260783
142,0.99859614375935,0.0394431321976366,0.0372051694547852,0.0703403244954491
143,0.998563086666778,0.0403719133894834,0.0381295659994052,0.0713296398891967
144,0.998541444973081,0.0409799643855845,0.0386813375803025,0.0727146814404432
145,0.998527651366108,0.0413675133721105,0.038993052694186,0.0741491887613771
146,0.99848769747005,0.0424900690572203,0.0400571836002021,0.0760783537791848
147,0.998450478513306,0.0435357831329326,0.0410496558593484,0.0778591214879304
148,0.998417421420734,0.0444645643247794,0.041948971877564,0.0791946972694895
149,0.998390190938005,0.0452296394792143,0.0426440607522008,0.0809259992085477
150,0.998363673917704,0.0459746689964152,0.0433534813562116,0.0821626434507321
151,0.998347977744253,0.0464156730155654,0.0437046087258734,0.0838444796201029
152,0.998331687018777,0.0468733817324108,0.0440951483513137,0.0852295211713494
153,0.998291852033124,0.0479925964779815,0.0451628621896733,0.0870597546497824
154,0.998262718983915,0.0488111266650407,0.0458830315907145,0.0892362485160269
155,0.998233823755516,0.0496229749730219,0.0466748596386254,0.0903244954491492
156,0.998206712183191,0.0503847091879178,0.0473556167838883,0.0922041946972695
157,0.998182692281395,0.0510595789747993,0.0480041275380597,0.0932429758607044
158,0.99816521245187,0.0515506970870348,0.0484161647575609,0.0948258804907004
159,0.998151775576112,0.0519282232549438,0.0487207140067574,0.096210922041947
160,0.998119788677185,0.0528269359909394,0.0495770348368512,0.0976948951325683
161,0.998090774538381,0.0536421252384596,0.0503330335613273,0.0993272655322517
162,0.998057598535404,0.0545742473698453,0.0512144349178254,0.100959635931935
163,0.998027752023766,0.0554128231941387,0.0519847653716755,0.102740403640681
164,0.997998143332937,0.0562447171393539,0.0527550958255255,0.104422239810051
165,0.997982922801106,0.0566723574003481,0.053066810939409,0.106450336367234
166,0.997968415731704,0.0570799520241082,0.0534000236473535,0.107884843688168
167,0.997936191011967,0.0579853466391819,0.0542957567332256,0.108923624851603
168,0.997907890335592,0.058780490249468,0.0550015944048928,0.110951721408785
169,0.997879351838408,0.0595823157388321,0.055743261399995,0.112584091808469
170,0.997850575520414,0.0603908231072742,0.0564992601244711,0.114117530668777
171,0.997825723245783,0.0610890794709288,0.0571262732845816,0.115799366838148
172,0.997811216176381,0.0614966740946889,0.0574559030601825,0.117283339928769
173,0.997797303659004,0.0618875640207539,0.0577568693770356,0.118915710328453
174,0.997760203612665,0.0629299371569273,0.0587529245685254,0.120597546497824
175,0.997729524728192,0.0637918995579937,0.0595805819398712,0.121933122279383
176,0.997702413155867,0.0645536337728896,0.0602505902881036,0.123961218836565
177,0.997674231389897,0.0653454364436367,0.0609815084861753,0.125593589236249
178,0.997649735846481,0.0660336699886742,0.0616192704433162,0.126978630787495
179,0.997634753135459,0.0664546283705904,0.0619345684895432,0.128858330035615
180,0.997621554080512,0.0668254726594213,0.0621853737535874,0.130886426592798
181,0.99758921045037,0.0677342082140339,0.0630596092453986,0.132271468144044
182,0.997557818103467,0.0686162162523345,0.0638872666167445,0.133903838543728
183,0.997523928638061,0.0695683840209544,0.0647686679732427,0.135833003561535
184,0.997494914499257,0.0703835732684746,0.0655461642917797,0.137168579343095
185,0.997465781450048,0.0712021034555338,0.0663129118132862,0.138702018203403
186,0.997454960603199,0.0715061289535843,0.066538636550926,0.14008705975465
187,0.997441048085822,0.0718970188796493,0.0668718492588704,0.141274238227147
188,0.997401926562599,0.072996187987986,0.0679503118942605,0.142659279778393
189,0.997371723319745,0.0738447866308963,0.0687421399421715,0.144291650178077
190,0.997339141868794,0.074760204064587,0.0696127925016392,0.145825089038385
191,0.997306679328247,0.0756722805587387,0.0705013597228244,0.14706173328057
192,0.997279924487136,0.0764239919550176,0.0712107803268351,0.148397309062129
193,0.997267914536238,0.0767614268484583,0.0714902490496272,0.149535021764939
194,0.997254834391695,0.0771289301977502,0.071723139651954,0.151760981400871
195,0.997214048122803,0.0782748724596331,0.0728517633401529,0.153146022952117
196,0.997178969553348,0.0792604496236432,0.0737689940200859,0.155075187969925
197,0.997145912460776,0.0801892308154899,0.0746647271059581,0.156460229521171
198,0.997117492873997,0.080987715365315,0.0754207258304341,0.157845271072418
199,0.997090619122482,0.0817427677011329,0.0761193976374144,0.159378709932727
200,0.997079322634013,0.0820601569573395,0.0763737858338021,0.160565888405224
201,0.997064339922991,0.0824811153392557,0.0766998326770596,0.162297190344282
202,0.997025337310173,0.0835769435080533,0.0777532147860452,0.163979026513653
203,0.99700310106445,0.0842016992018495,0.0783372327580338,0.16516620498615
204,0.996989069636668,0.0845959300674536,0.0786346161425434,0.166897506925208
205,0.996949710292635,0.0857017810548683,0.0796844153191855,0.168777206173328
206,0.996919863780997,0.0865403568791616,0.080465494570066,0.170409576573011
207,0.996905594532404,0.0869412696238436,0.0807628779545756,0.172239810051444
208,0.996893227850291,0.0872887273359014,0.0810387637450242,0.173575385833004
209,0.996852917223019,0.0884213058396282,0.0821673874332231,0.174762564305501
210,0.996812249864531,0.0895639071619721,0.083296011121422,0.17609814008706
211,0.996775744370217,0.0905895756004504,0.0843099809746293,0.177285318559557
212,0.996740071248736,0.0915918574621555,0.0853167849631495,0.178225168183617
213,0.996704992679281,0.0925774346261656,0.0862841766958914,0.179461812425801
214,0.996693815101217,0.0928914829428332,0.0865099014335312,0.18099525128611
215,0.996681448419104,0.093238940654891,0.0868072848180408,0.182034032449545
216,0.996645656387219,0.0942445634561351,0.0877854253478132,0.183419074000791
217,0.996603086462253,0.0954406198111033,0.0889606271564774,0.184903047091413
218,0.996566699878343,0.0964629473100425,0.0899960946037456,0.185743965176098
219,0.996536377725085,0.0973148868924919,0.0907879226516566,0.187425801345469
220,0.99650855269033,0.0980966667446219,0.0915188408497282,0.18890977443609
221,0.996494877993763,0.0984808747916089,0.0918484706253292,0.1900474871389
222,0.996484889519748,0.0987615137128863,0.0920921100246864,0.190838939453898
223,0.996452783710416,0.099663567388421,0.0929484308547802,0.192372378314207
224,0.996420202259464,0.100578984822112,0.0938549127376828,0.193411159477641
225,0.996384529137984,0.101581266683817,0.0948617167262031,0.194351009101702
226,0.996357417565659,0.102343000898713,0.0955747202625573,0.195785516422636
227,0.99632852233726,0.103154849206694,0.0963593824457813,0.196972694895133
228,0.996317106938386,0.10347557940244,0.0966173535745125,0.19815987336763
229,0.996302837689794,0.103876492147122,0.0969720638765178,0.199198654531065
230,0.996264786360216,0.104945592799607,0.0980111142561295,0.200682627621686
231,0.996228756507521,0.105957897479929,0.0990143353123063,0.201820340324495
232,0.996191418640371,0.107006952495181,0.100042636894888,0.203155916106055
233,0.996157766995775,0.107952438384723,0.100959867574821,0.204491491887614
234,0.996125780096848,0.108851151120718,0.101826937201945,0.205827067669173
235,0.996108894819347,0.109325564535259,0.102249723218476,0.20701424614167
236,0.99609426883954,0.109736500098558,0.102611599385169,0.208102493074792
237,0.996046229035947,0.111086239672321,0.103951616081634,0.209586466165414
238,0.99600484821503,0.112248886631899,0.10509815443155,0.21097150771666
239,0.995966321243831,0.11333135104254,0.106133621878818,0.212702809655718
240,0.995933620882475,0.11425010941577,0.106979193911881,0.214631974673526
241,0.99590603366853,0.115025207388822,0.107702946245266,0.216115947764147
242,0.995891288778318,0.11543948389166,0.10802541015618,0.217797783933518
243,0.995879397737825,0.115773577845562,0.108243969029133,0.219726948951326
244,0.995835519798404,0.117006384535459,0.109476497755293,0.22096359319351
245,0.995799965587329,0.118005325457625,0.110425974826317,0.222645429362881
246,0.995763341182609,0.119034334835642,0.111400532423746,0.224426197071626
247,0.995730997552467,0.119943070390255,0.112310597238992,0.225316580925999
248,0.995702459055283,0.120744895879619,0.113073761828155,0.226652156707558
249,0.995683790121708,0.121269423387245,0.113546708897496,0.227888800949743
250,0.99567249363324,0.121586812643452,0.113765267770449,0.229570637119114
251,0.995638009615809,0.122555685109767,0.114678915518038,0.231301939058172
252,0.99559948264461,0.123638149520408,0.115696468303589,0.233280569845667
253,0.995565712089609,0.124586976349489,0.116613698983522,0.234665611396913
254,0.995532892817847,0.125509075662258,0.117516597934081,0.23585278986941
255,0.995501024829325,0.126404447458714,0.118376501696518,0.237237831420657
256,0.995489728340856,0.126721836714921,0.118630889892906,0.238425009893154
257,0.995478788583602,0.127029203152511,0.118853031698202,0.239908982983775
258,0.995439191418759,0.128141736019003,0.119920745536562,0.241640284922833
259,0.99540209137242,0.129184109155177,0.120974127645548,0.242530668777206
260,0.995363921132436,0.130256550747201,0.122009595092816,0.244113573407202
261,0.995330388398245,0.131198695697204,0.122930408705092,0.245350217649387
262,0.995295190918384,0.132187613800753,0.123908549234865,0.246487930352196
263,0.995279375834528,0.132631958759442,0.124306254724992,0.247576177285319
264,0.995266057869175,0.133006143987812,0.124621552771219,0.248763355757816
265,0.995244178354668,0.133620876862991,0.125184073149147,0.250098931539375
266,0.995201727340106,0.134813592278421,0.126352109093124,0.251632370399683
267,0.995156660296636,0.136079808363708,0.127598969548658,0.253165809259992
268,0.995116230758959,0.137215727806974,0.128741924966231,0.254204590423427
269,0.995082816935172,0.138154531817438,0.129630492187416,0.25583696082311
270,0.995064385822408,0.138672377445985,0.130089107527383,0.25717253660467
271,0.995048570738551,0.139116722404675,0.130443817829388,0.25885437277404
272,0.994995298877141,0.140613463318154,0.131934317684279,0.260437277404036
273,0.99495284786258,0.141806178733583,0.13311668535763,0.261772853185596
274,0.994903737865342,0.143185986763198,0.134496114309873,0.263157894736842
275,0.994857957359442,0.144472248485719,0.135782387021186,0.264444004748714
276,0.994818479105004,0.145581440412673,0.136860849656576,0.265977443609023
277,0.994794815934422,0.146246287380937,0.137448450560908,0.267708745548081
278,0.994780427775425,0.146650541065158,0.137778080336509,0.269143252869015
279,0.994732982523857,0.147983575941226,0.139050021318447,0.271319746735259
280,0.99468292124338,0.149390111487152,0.140436616135378,0.27300158290463
281,0.994631551948448,0.150833397368008,0.141859040275742,0.274732884843688
282,0.994586603815383,0.152096272513756,0.143095151934246,0.276365255243372
283,0.994548671396209,0.153162032226703,0.144148534043232,0.277601899485556
284,0.994530834835469,0.153663173157555,0.144582068856794,0.27903640680649
285,0.994514900841208,0.154110859055784,0.144940362091143,0.280718242975861
286,0.994467693410449,0.155437212052773,0.146215886005425,0.282746339533043
287,0.994425242395888,0.156629927468203,0.147355258490654,0.284675504550851
